path,username,direction,mood,sunglasses,direction_left,direction_right,direction_straight,direction_up,mood_angry,mood_happy,mood_neutral,mood_sad,sunglasses_on
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_right_neutral_open.pgm,cheyer,right,neutral,open,0,1,0,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/cheyer/cheyer_right_sad_sunglasses.pgm,cheyer,right,sad,sunglasses,0,1,0,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_straight_sad_open.pgm,ch4f,straight,sad,open,0,0,1,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_right_angry_sunglasses.pgm,ch4f,right,angry,sunglasses,0,1,0,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_right_happy_open.pgm,ch4f,right,happy,open,0,1,0,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_up_happy_open.pgm,ch4f,up,happy,open,0,0,0,1,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_left_sad_open.pgm,ch4f,left,sad,open,1,0,0,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_straight_sad_sunglasses.pgm,ch4f,straight,sad,sunglasses,0,0,1,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_up_angry_sunglasses.pgm,ch4f,up,angry,sunglasses,0,0,0,1,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_right_neutral_open.pgm,ch4f,right,neutral,open,0,1,0,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_straight_happy_open.pgm,ch4f,straight,happy,open,0,0,1,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_left_neutral_sunglasses.pgm,ch4f,left,neutral,sunglasses,1,0,0,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_up_sad_open.pgm,ch4f,up,sad,open,0,0,0,1,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_up_neutral_open.pgm,ch4f,up,neutral,open,0,0,0,1,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_right_neutral_sunglasses.pgm,ch4f,right,neutral,sunglasses,0,1,0,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_up_neutral_sunglasses.pgm,ch4f,up,neutral,sunglasses,0,0,0,1,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_right_sad_sunglasses.pgm,ch4f,right,sad,sunglasses,0,1,0,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_up_sad_sunglasses.pgm,ch4f,up,sad,sunglasses,0,0,0,1,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_left_neutral_open.pgm,ch4f,left,neutral,open,1,0,0,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_left_angry_open.pgm,ch4f,left,angry,open,1,0,0,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_straight_neutral_sunglasses.pgm,ch4f,straight,neutral,sunglasses,0,0,1,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_straight_happy_sunglasses.pgm,ch4f,straight,happy,sunglasses,0,0,1,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_straight_angry_sunglasses.pgm,ch4f,straight,angry,sunglasses,0,0,1,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_right_sad_open.pgm,ch4f,right,sad,open,0,1,0,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_up_happy_sunglasses.pgm,ch4f,up,happy,sunglasses,0,0,0,1,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_left_angry_sunglasses.pgm,ch4f,left,angry,sunglasses,1,0,0,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_left_happy_sunglasses.pgm,ch4f,left,happy,sunglasses,1,0,0,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_left_happy_open.pgm,ch4f,left,happy,open,1,0,0,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_right_angry_open.pgm,ch4f,right,angry,open,0,1,0,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_straight_angry_open.pgm,ch4f,straight,angry,open,0,0,1,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_right_happy_sunglasses.pgm,ch4f,right,happy,sunglasses,0,1,0,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_straight_neutral_open.pgm,ch4f,straight,neutral,open,0,0,1,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_up_angry_open.pgm,ch4f,up,angry,open,0,0,0,1,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/ch4f/ch4f_left_sad_sunglasses.pgm,ch4f,left,sad,sunglasses,1,0,0,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_straight_happy_open.pgm,phoebe,straight,happy,open,0,0,1,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_up_neutral_open.pgm,phoebe,up,neutral,open,0,0,0,1,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_right_sad_open.pgm,phoebe,right,sad,open,0,1,0,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_left_sad_sunglasses.pgm,phoebe,left,sad,sunglasses,1,0,0,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_right_angry_open.pgm,phoebe,right,angry,open,0,1,0,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_straight_angry_sunglasses.pgm,phoebe,straight,angry,sunglasses,0,0,1,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_right_happy_sunglasses.pgm,phoebe,right,happy,sunglasses,0,1,0,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_straight_sad_open.pgm,phoebe,straight,sad,open,0,0,1,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_up_angry_sunglasses.pgm,phoebe,up,angry,sunglasses,0,0,0,1,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_left_happy_open.pgm,phoebe,left,happy,open,1,0,0,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_straight_happy_sunglasses.pgm,phoebe,straight,happy,sunglasses,0,0,1,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_left_happy_sunglasses.pgm,phoebe,left,happy,sunglasses,1,0,0,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_up_angry_open.pgm,phoebe,up,angry,open,0,0,0,1,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_left_angry_sunglasses.pgm,phoebe,left,angry,sunglasses,1,0,0,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_right_sad_sunglasses.pgm,phoebe,right,sad,sunglasses,0,1,0,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_straight_sad_sunglasses.pgm,phoebe,straight,sad,sunglasses,0,0,1,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_straight_neutral_sunglasses.pgm,phoebe,straight,neutral,sunglasses,0,0,1,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_up_neutral_sunglasses.pgm,phoebe,up,neutral,sunglasses,0,0,0,1,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_left_neutral_sunglasses.pgm,phoebe,left,neutral,sunglasses,1,0,0,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_right_angry_sunglasses.pgm,phoebe,right,angry,sunglasses,0,1,0,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_right_neutral_sunglasses.pgm,phoebe,right,neutral,sunglasses,0,1,0,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_right_happy_open.pgm,phoebe,right,happy,open,0,1,0,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_straight_neutral_open.pgm,phoebe,straight,neutral,open,0,0,1,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_up_happy_sunglasses.pgm,phoebe,up,happy,sunglasses,0,0,0,1,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_up_sad_open.pgm,phoebe,up,sad,open,0,0,0,1,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_left_neutral_open.pgm,phoebe,left,neutral,open,1,0,0,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_left_sad_open.pgm,phoebe,left,sad,open,1,0,0,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_straight_angry_open.pgm,phoebe,straight,angry,open,0,0,1,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_up_happy_open.pgm,phoebe,up,happy,open,0,0,0,1,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_up_sad_sunglasses.pgm,phoebe,up,sad,sunglasses,0,0,0,1,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/phoebe/phoebe_right_neutral_open.pgm,phoebe,right,neutral,open,0,1,0,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_straight_sad_open.pgm,night,straight,sad,open,0,0,1,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_right_sad_sunglasses.pgm,night,right,sad,sunglasses,0,1,0,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_left_neutral_open.pgm,night,left,neutral,open,1,0,0,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_up_neutral_sunglasses.pgm,night,up,neutral,sunglasses,0,0,0,1,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_up_happy_open.pgm,night,up,happy,open,0,0,0,1,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_left_angry_sunglasses.pgm,night,left,angry,sunglasses,1,0,0,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_right_happy_open.pgm,night,right,happy,open,0,1,0,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_left_happy_sunglasses.pgm,night,left,happy,sunglasses,1,0,0,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_up_angry_open.pgm,night,up,angry,open,0,0,0,1,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_up_neutral_open.pgm,night,up,neutral,open,0,0,0,1,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_right_neutral_open.pgm,night,right,neutral,open,0,1,0,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_left_sad_open.pgm,night,left,sad,open,1,0,0,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_straight_happy_open.pgm,night,straight,happy,open,0,0,1,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_straight_neutral_open.pgm,night,straight,neutral,open,0,0,1,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_right_happy_sunglasses.pgm,night,right,happy,sunglasses,0,1,0,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_left_neutral_sunglasses.pgm,night,left,neutral,sunglasses,1,0,0,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_up_sad_open.pgm,night,up,sad,open,0,0,0,1,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_up_happy_sunglasses.pgm,night,up,happy,sunglasses,0,0,0,1,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_up_sad_sunglasses.pgm,night,up,sad,sunglasses,0,0,0,1,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_straight_angry_open.pgm,night,straight,angry,open,0,0,1,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_left_happy_open.pgm,night,left,happy,open,1,0,0,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_right_angry_open.pgm,night,right,angry,open,0,1,0,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_straight_angry_sunglasses.pgm,night,straight,angry,sunglasses,0,0,1,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_right_neutral_sunglasses.pgm,night,right,neutral,sunglasses,0,1,0,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_straight_sad_sunglasses.pgm,night,straight,sad,sunglasses,0,0,1,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_straight_happy_sunglasses.pgm,night,straight,happy,sunglasses,0,0,1,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_up_angry_sunglasses.pgm,night,up,angry,sunglasses,0,0,0,1,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_left_sad_sunglasses.pgm,night,left,sad,sunglasses,1,0,0,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_left_angry_open.pgm,night,left,angry,open,1,0,0,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_straight_neutral_sunglasses.pgm,night,straight,neutral,sunglasses,0,0,1,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_right_sad_open.pgm,night,right,sad,open,0,1,0,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/night/night_right_angry_sunglasses.pgm,night,right,angry,sunglasses,0,1,0,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_up_neutral_open.pgm,choon,up,neutral,open,0,0,0,1,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_right_happy_sunglasses.pgm,choon,right,happy,sunglasses,0,1,0,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_right_angry_sunglasses.pgm,choon,right,angry,sunglasses,0,1,0,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_left_neutral_open.pgm,choon,left,neutral,open,1,0,0,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_straight_sad_open.pgm,choon,straight,sad,open,0,0,1,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_up_happy_sunglasses.pgm,choon,up,happy,sunglasses,0,0,0,1,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_right_neutral_sunglasses.pgm,choon,right,neutral,sunglasses,0,1,0,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_left_sad_sunglasses.pgm,choon,left,sad,sunglasses,1,0,0,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_left_angry_open.pgm,choon,left,angry,open,1,0,0,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_right_sad_sunglasses.pgm,choon,right,sad,sunglasses,0,1,0,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_left_happy_sunglasses.pgm,choon,left,happy,sunglasses,1,0,0,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_right_happy_open.pgm,choon,right,happy,open,0,1,0,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_left_sad_open.pgm,choon,left,sad,open,1,0,0,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_up_neutral_sunglasses.pgm,choon,up,neutral,sunglasses,0,0,0,1,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_up_happy_open.pgm,choon,up,happy,open,0,0,0,1,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_straight_sad_sunglasses.pgm,choon,straight,sad,sunglasses,0,0,1,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_up_angry_sunglasses.pgm,choon,up,angry,sunglasses,0,0,0,1,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_straight_angry_open.pgm,choon,straight,angry,open,0,0,1,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_left_happy_open.pgm,choon,left,happy,open,1,0,0,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_straight_neutral_sunglasses.pgm,choon,straight,neutral,sunglasses,0,0,1,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_straight_angry_sunglasses.pgm,choon,straight,angry,sunglasses,0,0,1,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_left_neutral_sunglasses.pgm,choon,left,neutral,sunglasses,1,0,0,0,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_straight_neutral_open.pgm,choon,straight,neutral,open,0,0,1,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_straight_happy_sunglasses.pgm,choon,straight,happy,sunglasses,0,0,1,0,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_right_sad_open.pgm,choon,right,sad,open,0,1,0,0,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_straight_happy_open.pgm,choon,straight,happy,open,0,0,1,0,0,1,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_right_neutral_open.pgm,choon,right,neutral,open,0,1,0,0,0,0,1,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_up_angry_open.pgm,choon,up,angry,open,0,0,0,1,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_up_sad_sunglasses.pgm,choon,up,sad,sunglasses,0,0,0,1,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_up_sad_open.pgm,choon,up,sad,open,0,0,0,1,0,0,0,1,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/choon/choon_right_angry_open.pgm,choon,right,angry,open,0,1,0,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/karyadi/karyadi_right_sad_sunglasses.pgm,karyadi,right,sad,sunglasses,0,1,0,0,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/karyadi/karyadi_up_sad_sunglasses.pgm,karyadi,up,sad,sunglasses,0,0,0,1,0,0,0,1,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/karyadi/karyadi_left_angry_open.pgm,karyadi,left,angry,open,1,0,0,0,1,0,0,0,0
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/karyadi/karyadi_up_happy_sunglasses.pgm,karyadi,up,happy,sunglasses,0,0,0,1,0,1,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/karyadi/karyadi_left_angry_sunglasses.pgm,karyadi,left,angry,sunglasses,1,0,0,0,1,0,0,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/karyadi/karyadi_up_neutral_sunglasses.pgm,karyadi,up,neutral,sunglasses,0,0,0,1,0,0,1,0,1
/home/matt/Documents/MSEE/DTSA5509_Machine_Learning_I_Supervised_Learning/Final_Project/faces/karyadi/karyadi_up_sad_open.pgm,karyadi,up,sad,open,0,0,0,1,0,0,0,1,0
